new_time,sound_pressure_level [dba],indoor_relative_humidity [%],pm2.5 [mu_g/m3],indoor_co2 [ppm],wifi_connected_devices [number],temp_setpoint [Celsius],baromatic_pressure [hPa],outdoor_co2 [ppm],air_temperature [Celsius]
2021-09-22 15:45:00,53.04666519,87.03033447,5.099999905,431.5,2,24.2,1000.0,493.0865784,26.17566681
2021-09-22 15:50:00,52.37666702,87.30366516,5.099999905,433.6000061,1,24.2,1000.0,492.6701355,26.07699966
2021-09-22 15:55:00,52.74137878,87.08896637,5.172413826,433.7241516,2,24.3,999.899231,492.0771179,26.13896561
2021-09-22 16:00:00,52.77999878,87.10966492,5.300000191,433.5333252,3,24.1,999.8016357,494.1877441,26.15366745
2021-09-22 16:05:00,52.38000107,86.83666992,5.5,432.6000061,3,24.3,1000.0,492.860321,26.19300079
2021-09-22 16:10:00,53.37333298,86.47666931,5.133333206,432.3999939,2,24.3,1000.0,487.5347595,26.24133301
2021-09-22 16:15:00,52.12142944,86.2278595,5.821428776,432.5714417,1,24.2,999.8016357,470.0020447,26.35321426
2021-09-22 16:20:00,52.40999985,86.29566956,6.0,432.5666809,1,24.1,999.8005371,487.0890198,26.32266617
2021-09-22 16:25:00,52.93333435,86.15399933,6.133333206,430.4333191,1,24.1,999.7999878,486.4990234,26.41500092
2021-09-22 16:30:00,52.17333221,86.32666779,5.833333492,432.0333252,2,24.0,999.7999878,489.0621643,26.3939991
2021-09-22 16:35:00,52.91333389,86.4240036,5.866666794,433.2000122,2,24.1,999.9000244,488.4520264,26.42900085
2021-09-22 16:40:00,52.59000015,86.35199738,5.900000095,432.0666809,2,24.3,1000.0,485.7225647,26.4703331
2021-09-22 16:45:00,52.63000107,86.57466888,6.166666508,429.2666626,2,24.2,999.9000244,485.2799988,26.45100021
2021-09-22 16:50:00,52.36896515,86.5303421,6.379310131,432.1724243,2,24.1,999.7999878,486.3092651,26.4879303
2021-09-22 16:55:00,52.11333466,86.69766998,6.366666794,430.2333374,2,24.3,999.7999878,485.2832642,26.48066711
2021-09-22 17:00:00,52.79666519,86.73000336,6.300000191,429.3666687,3,24.3,999.7999878,482.0990295,26.45866585
2021-09-22 17:05:00,52.00357056,87.13928223,6.321428776,430.6785583,1,24.4,999.9000244,482.5092163,26.34035683
2021-09-22 17:10:00,52.53666687,87.19799805,5.966666698,430.5666809,1,24.4,999.9000244,481.3013916,26.3326664
2021-09-22 17:15:00,52.20000076,87.80633545,6.199999809,432.0333252,1,24.1,999.9000244,482.7008362,26.26600075
2021-09-22 17:20:00,52.23666763,86.94033051,6.066666603,427.5333252,1,24.1,1000.099976,483.4741211,26.51366615
2021-09-22 17:25:00,52.43000031,87.27033234,6.166666508,429.3666687,2,24.4,1000.099976,483.8541565,26.41799927
2021-09-22 17:30:00,52.20666504,87.03566742,6.133333206,429.7999878,2,24.5,999.9000244,481.2915955,26.51399994
2021-09-22 17:35:00,52.08000183,87.20800018,6.300000191,428.7333374,2,24.4,999.8983765,481.6880493,26.44566727
2021-09-22 17:40:00,52.25172424,87.24551392,6.413793087,428.0344849,1,24.3,999.9000244,481.8814392,26.44000053
2021-09-22 17:45:00,52.04999924,87.46800232,6.433333397,429.1333313,1,24.4,999.9000244,482.7009277,26.36633301
2021-09-22 17:50:00,52.55666733,87.56099701,6.433333397,428.7666626,1,24.4,999.9000244,485.2833252,26.34300041
2021-09-22 17:55:00,51.94643021,87.262146,6.678571224,429.0,1,24.2,999.9000244,486.4727173,26.39928627
2021-09-22 18:00:00,53.02000046,87.11733246,6.400000095,429.1666565,1,24.3,999.9000244,484.7196655,26.43000031
2021-09-22 18:05:00,52.29666519,87.21133423,6.900000095,430.7333374,1,24.2,999.9000244,485.4632263,26.42033386
2021-09-22 18:10:00,52.29999924,87.13866425,6.933333397,430.2999878,1,24.1,999.9000244,484.4638367,26.45433426
2021-09-22 18:15:00,51.99333191,86.83433533,6.800000191,432.1333313,1,24.1,1000.099976,482.500824,26.54133415
2021-09-22 18:20:00,52.20000076,86.7990036,6.800000191,434.3333435,1,24.2,1000.099976,482.4909668,26.59233284
2021-09-22 18:25:00,51.94333267,86.81999969,7.400000095,433.9666748,1,24.3,1000.099976,480.8620605,26.57266617
2021-09-22 18:30:00,52.12758636,87.02793121,7.379310131,432.9310303,1,24.4,1000.200012,482.261322,26.53724098
2021-09-22 18:35:00,52.27000046,86.98466492,7.300000191,431.7666626,1,24.3,1000.200012,478.5455627,26.52833366
2021-09-22 18:40:00,52.15000153,87.26766968,7.566666603,432.5666809,1,24.3,1000.200012,479.2529602,26.48966599
2021-09-22 18:45:00,52.66999817,87.11399841,7.566666603,434.3666687,1,24.3,1000.101624,478.8793335,26.54000092
2021-09-22 18:50:00,51.92142868,86.89643097,7.392857075,434.2142944,1,24.4,1000.200012,477.8962097,26.63785744
2021-09-22 18:55:00,52.04333496,86.91766357,7.300000191,433.0,1,24.3,1000.400024,478.0796204,26.64366722
2021-09-22 19:00:00,52.63333511,86.96966553,7.433333397,434.6000061,1,24.1,1000.400024,477.4764404,26.63899994
2021-09-22 19:05:00,52.39333344,86.97633362,7.0,431.5333252,1,24.2,1000.400024,476.8900757,26.67833328
2021-09-22 19:10:00,52.74000168,87.4896698,6.966666698,434.2000122,1,24.2,1000.698364,476.5885315,26.63533401
2021-09-22 19:15:00,52.27000046,87.89333344,6.966666698,434.1333313,2,24.0,1000.700012,477.2767029,26.6376667
2021-09-22 19:20:00,52.40000153,87.82866669,7.066666603,432.0,2,24.1,1000.700012,476.2771301,26.57900047
2021-09-22 19:25:00,53.53448105,88.18206787,6.965517044,431.379303,1,24.1,1000.700012,475.9037781,26.49241447
2021-09-22 19:30:00,53.45666504,88.26233673,7.233333111,431.3333435,1,24.0,1000.900024,476.2541199,26.44566727
2021-09-22 19:35:00,52.79333496,88.33799744,7.099999905,430.6666565,3,24.0,1000.900024,476.6016846,26.39966583
2021-09-22 19:40:00,53.14642715,88.43928528,6.75,432.0357056,1,24.0,1001.09668,475.5006104,26.35499954
2021-09-22 19:45:00,54.88666534,88.51000214,6.833333492,429.6333313,1,23.9,1001.200012,475.480835,26.32266617
2021-09-22 19:50:00,57.52666855,88.28600311,6.666666508,431.5,1,24.2,1001.301636,475.3007507,26.34900093
2021-09-22 19:55:00,54.83000183,88.40866852,6.733333111,430.5333252,1,24.2,1001.599976,475.5071411,26.2923336
2021-09-22 20:00:00,52.91666794,88.02400208,6.599999905,430.1000061,1,23.9,1001.700012,476.6668701,26.35300064
2021-09-22 20:05:00,53.33333206,87.95999908,6.900000095,434.5,1,24.0,1001.700012,474.795929,26.37299919
2021-09-22 20:10:00,52.56666565,88.1966629,6.733333111,435.2000122,1,24.3,1001.896667,476.2937317,26.3136673
2021-09-22 20:15:00,53.00344849,88.50965881,7.034482956,434.4482727,1,24.1,1001.900024,475.2973938,26.29068947
2021-09-22 20:20:00,52.91666794,88.15399933,7.033333302,432.5666809,1,24.1,1001.900024,475.2907715,26.34733391
2021-09-22 20:25:00,53.75999832,88.81666565,7.800000191,432.5333252,2,24.0,1001.900024,474.6976624,26.61033249
2021-09-22 20:30:00,54.38928604,89.41321564,9.142857552,434.3571472,1,23.9,1001.900024,475.903656,26.66785622
2021-09-22 20:35:00,54.35666656,89.8809967,10.16666698,435.3333435,1,24.1,1001.900024,475.0975037,26.64766693
2021-09-22 20:40:00,55.61000061,89.8303299,10.5666666,439.0,1,24.2,1001.900024,475.100769,26.70833397
2021-09-22 20:45:00,56.55333328,90.01899719,10.66666698,441.2999878,1,24.1,1002.099976,475.0942078,26.69466591
2021-09-22 20:50:00,60.41999817,91.19999695,12.0,441.0333252,1,24.0,1002.099976,475.4906616,26.39100075
2021-09-22 20:55:00,60.21666718,92.65933228,13.23333359,436.6333313,1,24.0,1002.099976,474.009613,26.02733421
2021-09-22 21:00:00,57.70000076,93.0039978,13.86666679,441.3666687,1,24.0,1002.198364,475.7202759,25.9193325
2021-09-22 21:05:00,57.84000015,92.20200348,13.89999962,444.2000122,1,24.2,1002.099976,475.1105652,26.18233299
2021-09-22 21:10:00,56.20000076,91.81034851,14.41379356,443.3103333,1,24.5,1002.200012,475.0975037,26.40896606
2021-09-22 21:15:00,57.1566658,91.76233673,13.33333302,442.6000061,1,24.7,1002.200012,474.8843079,26.45733261
2021-09-22 21:20:00,57.0633316,91.33833313,11.30000019,440.5,1,25.0,1002.400024,475.2709045,26.4533329
2021-09-22 21:25:00,56.95714188,91.13999939,9.892857552,406.7142944,1,25.1,1002.599976,475.8740234,26.42107201
2021-09-22 21:30:00,55.17666626,90.63300323,8.899999619,427.9666748,1,25.1,1002.599976,474.4944153,26.40099907
2021-09-22 21:35:00,55.82666779,89.46633148,8.166666985,433.2666626,1,25.1,1002.700012,475.0611267,26.46133423
2021-09-22 21:40:00,54.88666534,89.17299652,7.599999905,432.2000122,1,25.2,1002.900024,474.1043701,26.42133331
2021-09-22 21:45:00,55.10333252,88.72266388,6.533333302,434.0,1,25.3,1002.900024,474.4712219,26.3793335
2021-09-22 21:50:00,55.72333145,88.27666473,5.866666794,430.3999939,1,25.3,1002.801636,474.8678589,26.36800003
2021-09-22 21:55:00,54.9766655,87.8176651,5.533333302,429.9666748,1,25.5,1002.89917,473.6814575,26.41133308
2021-09-22 22:00:00,55.46896362,87.40517426,5.241379261,425.5172424,1,25.6,1003.099976,473.875,26.42862129
2021-09-22 22:05:00,55.55666733,87.13033295,4.833333492,425.1666565,1,25.7,1002.900024,472.6852417,26.45899963
2021-09-22 22:10:00,55.68333435,86.66266632,4.666666508,426.2666626,1,25.8,1002.900024,473.291626,26.42666626
2021-09-22 22:15:00,57.6071434,86.75250244,4.535714149,417.3928528,1,25.8,1002.900024,472.6819458,26.41035652
2021-09-22 22:20:00,56.46333313,87.06500244,4.233333111,424.7333374,1,25.9,1002.898376,470.9219971,26.41833305
2021-09-22 22:25:00,56.98333359,87.1166687,4.666666508,427.2666626,1,25.9,1002.900024,472.2887573,26.43933296
2021-09-22 22:30:00,56.79333496,86.46433258,3.966666698,427.6000061,1,25.9,1002.900024,472.2854309,26.43466759
2021-09-22 22:35:00,56.95000076,85.63800049,3.833333254,427.4333191,1,26.0,1002.900024,472.1053162,26.44599915
2021-09-22 22:40:00,57.07666779,85.28500366,3.733333349,428.2000122,1,26.1,1003.098328,472.6752625,26.4279995
2021-09-22 22:45:00,57.01666641,85.1146698,3.533333302,428.1333313,1,26.1,1003.099976,473.0718994,26.37100029
2021-09-22 22:50:00,57.20344925,85.09965515,3.517241478,429.620697,1,26.1,1003.099976,472.5146179,26.37827492
2021-09-22 22:55:00,57.06666565,85.28800201,3.466666698,429.6333313,1,26.1,1003.099976,472.7018127,26.37233353
2021-09-22 23:00:00,57.29666519,85.60399628,3.466666698,428.3333435,1,26.2,1003.099976,472.4952393,26.37166595
2021-09-22 23:05:00,59.76071548,85.45214081,3.821428537,427.9285583,1,26.2,1003.099976,472.8983459,26.43285751
2021-09-22 23:10:00,58.88666534,85.39533234,3.299999952,430.0,1,26.3,1003.099976,472.2920532,26.44666672
2021-09-22 23:15:00,58.05333328,85.72866821,3.400000095,430.7000122,1,26.3,1003.099976,473.0784302,26.39366722
2021-09-22 23:20:00,58.22333145,86.01533508,3.566666603,429.9333191,1,26.2,1003.198364,468.9695129,26.39433289
2021-09-22 23:25:00,57.07666779,86.14966583,3.599999905,433.1000061,1,26.2,1003.101624,472.0882568,26.38633347
2021-09-22 23:30:00,58.02666855,86.56300354,3.233333349,432.0666809,1,26.2,1003.099976,473.6618042,26.23033333
2021-09-22 23:35:00,58.27000046,84.63400269,2.966666698,432.5333252,1,26.2,1003.101624,472.8884888,25.20366669
2021-09-22 23:40:00,58.65333176,79.91766357,1.833333373,434.2999878,1,26.2,1003.101624,471.3056641,24.35266685
2021-09-22 23:45:00,58.29310226,76.22551727,1.275862098,435.2069092,1,26.3,1003.200012,472.0855103,23.82206917
2021-09-22 23:50:00,58.42333221,75.4509964,1.166666627,438.2999878,1,26.4,1003.200012,472.5118408,23.6989994
2021-09-22 23:55:00,58.75517273,75.27172089,1.137930989,440.7241516,1,26.4,1003.200012,472.1532593,23.72034454
2021-09-23 00:00:00,62.65172577,75.35896301,1.034482718,442.5517273,1,26.3,1003.200012,471.4989319,23.63965607
2021-09-23 00:05:00,59.10666656,80.12533569,1.033333302,449.2666626,1,26.5,1003.299561,472.6918945,23.92399979
2021-09-23 00:10:00,58.88666534,77.95966339,0.933333337,452.4333191,1,26.4,1003.299988,472.0888062,23.78899956
2021-09-23 00:15:00,54.37666702,76.29100037,0.933333337,455.2000122,1,26.5,1003.398376,473.0751648,24.13800049
2021-09-23 00:20:00,54.27999878,79.83433533,0.866666675,459.0,1,26.5,1003.299988,472.1019592,24.33300018
2021-09-23 00:25:00,54.52000046,76.8666687,0.933333337,461.0666809,1,26.5,1003.398376,472.4786377,24.80500031
2021-09-23 00:30:00,54.63999939,75.08300018,0.933333337,459.3333435,1,26.5,1003.299988,473.0917358,25.21800041
2021-09-23 00:35:00,54.97930908,71.55448151,1.034482718,457.4827576,1,26.5,1003.299988,472.8622437,25.38482666
2021-09-23 00:40:00,55.08666611,66.74700165,0.933333337,455.1000061,1,26.5,1003.200012,472.4952393,25.37966728
2021-09-23 00:45:00,54.68999863,71.96600342,0.933333337,451.9333191,1,26.5,1003.200012,472.6918945,24.88433266
2021-09-23 00:50:00,56.1071434,79.52785492,0.857142866,449.2142944,1,26.5,1003.099976,472.3317566,24.62000084
2021-09-23 00:55:00,54.99000168,74.39833069,0.933333337,447.6000061,1,26.6,1003.099976,473.6749878,24.51033401
2021-09-23 01:00:00,53.75666809,78.79166412,0.966666639,448.5666809,1,26.6,1003.099976,471.6922607,24.35033417
2021-09-23 01:05:00,53.45666504,83.21932983,1.033333302,453.9333191,1,26.6,1002.90332,473.684845,24.56033325
2021-09-23 01:10:00,54.16666794,81.55799866,0.933333337,453.7666626,1,26.6,1002.900024,471.2957153,24.6673336
2021-09-23 01:15:00,53.80666733,77.74533081,1.033333302,451.4666748,1,26.6,1003.099976,472.4985352,24.3560009
2021-09-23 01:20:00,54.40000153,82.53099823,0.966666639,450.3666687,1,26.6,1003.099976,472.4985962,24.38233376
2021-09-23 01:25:00,54.52666855,85.38666534,0.966666639,450.3666687,1,26.6,1002.900024,471.9053955,24.58533287
2021-09-23 01:30:00,54.13448334,83.14551544,0.931034505,450.7930908,1,26.6,1002.799988,472.4952393,24.68275833
2021-09-23 01:35:00,53.72333145,81.10199738,0.966666639,449.3666687,1,26.6,1002.799988,473.0884399,24.34300041
2021-09-23 01:40:00,55.48571396,84.69786072,1.0,449.8928528,1,26.6,1002.599976,472.229187,24.47428513
2021-09-23 01:45:00,54.38000107,86.83567047,1.033333302,449.1333313,1,26.6,1002.698364,473.0518799,24.64533424
2021-09-23 01:50:00,54.3433342,80.82233429,1.0,448.1000061,1,26.6,1002.599976,472.3052368,24.56599998
2021-09-23 01:55:00,54.42666626,82.65100098,0.933333337,443.7999878,1,26.6,1002.599976,472.0887756,24.32900047
2021-09-23 02:00:00,53.67333221,86.03966522,0.899999976,436.5666809,1,26.6,1002.400024,471.0991211,24.50333405
2021-09-23 02:05:00,55.82666779,86.11766815,0.833333313,434.6333313,1,26.6,1002.299988,472.3084717,24.46533394
2021-09-23 02:10:00,58.49333191,82.55867004,0.800000012,432.7666626,1,26.7,1002.299988,473.0751953,23.95666695
2021-09-23 02:15:00,57.96666718,80.51766968,0.866666675,431.6333313,1,26.7,1002.299988,473.1115112,23.50833321
2021-09-23 02:20:00,58.22758484,84.21689606,0.931034505,428.7930908,1,26.7,1002.099976,472.8917847,23.76137924
2021-09-23 02:25:00,57.52999878,82.77033234,1.0,432.5333252,1,26.6,1002.099976,472.1020203,23.6079998
2021-09-23 02:30:00,59.43214417,81.27107239,1.071428537,431.5,1,26.7,1001.900024,472.1051941,23.35821342
2021-09-23 02:35:00,63.8133316,84.75666809,1.133333325,431.3666687,1,26.7,1001.799988,473.2883301,23.70233345
2021-09-23 02:40:00,59.48846054,82.13230896,1.038461566,433.0,1,26.7,1001.799988,472.2756348,23.45730782
2021-09-23 02:45:00,59.48846054,82.13230896,1.038461566,433.0,1,26.7,1001.799988,472.2756348,23.45730782
2021-09-23 02:50:00,59.48846054,82.13230896,1.038461566,433.0,1,26.7,1001.799988,472.2756348,23.45730782
2021-09-23 02:55:00,59.87142944,81.88143158,1.0,433.8571472,1,26.7,1001.799988,473.6781311,23.27142906
2021-09-23 03:00:00,58.11666489,82.25,1.066666722,434.2999878,1,26.8,1001.698364,473.6584778,23.27633286
2021-09-23 03:05:00,57.64666748,84.7396698,0.966666639,432.7999878,1,26.7,1001.700012,472.5084229,23.62566757
2021-09-23 03:10:00,57.38620758,84.72413635,0.965517223,431.0,1,26.7,1001.599976,468.6934814,23.67034531
2021-09-23 03:15:00,56.82500076,81.70999908,1.0,426.6499939,1,26.7,1001.599976,465.9145203,23.2765007
2021-09-23 03:20:00,62.58333206,85.3133316,1.0,426.6666565,1,26.7,1001.400024,464.3252869,23.66333389
2021-09-23 03:25:00,59.60333252,85.64366913,1.0,428.7999878,1,26.7,1001.301636,464.1020508,23.74033356
2021-09-23 03:30:00,57.00333405,83.74299622,0.966666639,428.9666748,1,26.7,1001.20166,463.2958374,23.35099983
2021-09-23 03:35:00,57.47000122,85.34100342,0.966666639,430.8666687,1,26.7,1001.101624,463.6824646,23.4556675
2021-09-23 03:40:00,58.63000107,86.05066681,1.0,434.3999939,1,26.7,1001.200012,462.5027161,23.71366692
2021-09-23 03:45:00,57.36333466,82.9240036,1.033333302,440.7333374,1,26.7,1001.200012,462.3061523,23.40733337
2021-09-23 03:50:00,57.33000183,83.69033051,1.0,436.1666565,1,26.7,1001.400024,462.6960449,23.49166679
2021-09-23 03:55:00,57.67666626,86.66300201,1.0,436.3333435,1,26.7,1001.400024,461.4931946,23.86499977
2021-09-23 04:00:00,58.60344696,83.48137665,0.931034505,433.3103333,1,26.7,1001.299988,461.4867554,23.5820694
2021-09-23 04:05:00,57.171875,81.57437134,1.0,433.0,1,26.7,1001.099976,461.289978,23.51062584
2021-09-23 04:10:00,57.54666519,83.75533295,1.0,428.0,1,26.6,1001.099976,461.6800537,23.79999924
2021-09-23 04:15:00,58.99642944,81.52071381,1.0,426.4642944,1,26.6,1001.099976,460.5068359,23.39107132
2021-09-23 04:20:00,57.0233345,80.71233368,0.966666639,426.0666809,1,26.6,1000.90332,462.4763184,23.33333397
2021-09-23 04:25:00,57.18333435,82.81066895,1.0,426.5,1,26.7,1000.801636,461.4932251,23.74333382
2021-09-23 04:30:00,56.14333344,86.42166901,1.0,427.0666809,1,26.7,1000.900024,461.9029846,23.92866707
2021-09-23 04:35:00,57.07333374,84.27100372,1.033333302,426.5,1,26.8,1000.900024,461.0999756,23.59633255
2021-09-23 04:40:00,57.07666779,82.32800293,1.0,426.3999939,1,26.8,1000.900024,461.1098022,23.32866669
2021-09-23 04:45:00,56.84999847,85.92700195,1.033333302,425.4666748,1,26.7,1001.0,461.7642517,23.71266747
2021-09-23 04:50:00,56.95666504,86.680336,1.0,425.5666809,1,26.7,1001.0,460.7002869,23.79000092
2021-09-23 04:55:00,57.32069016,82.42241669,0.965517223,425.3448181,1,26.3,1001.200012,458.9075623,23.37724113
2021-09-23 05:00:00,57.09000015,84.23699951,1.033333302,424.9666748,1,26.3,1001.200012,463.0075378,23.56166649
2021-09-23 05:05:00,60.97499847,85.71928406,1.071428537,409.3928528,1,26.3,1001.200012,462.1029663,23.71892929
2021-09-23 05:10:00,59.27931213,82.30862427,1.0,406.7241516,1,26.4,1001.200012,462.788269,23.29310417
2021-09-23 05:15:00,58.25666809,83.89399719,0.966666639,419.4333191,1,26.5,1001.200012,462.2962036,23.41533279
2021-09-23 05:20:00,57.61333466,86.66300201,1.033333302,424.5333252,1,26.7,1001.200012,461.8861084,23.67866707
2021-09-23 05:25:00,57.63333511,83.87000275,0.966666639,425.6333313,1,26.7,1001.200012,461.7914734,23.37100029
2021-09-23 05:30:00,58.51666641,84.03133392,1.0,424.8333435,1,26.5,1001.200012,461.8963623,23.37633324
2021-09-23 05:35:00,56.74000168,86.25233459,1.100000024,427.6666565,1,26.5,1001.400024,460.9066772,24.05966759
2021-09-23 05:40:00,56.34000015,86.52999878,1.0,430.0,1,26.5,1001.599976,460.3137207,24.35199928
2021-09-23 05:45:00,56.34000015,86.52999878,1.0,430.0,1,26.5,1001.599976,460.3137207,24.35199928
2021-09-23 05:50:00,56.34000015,86.52999878,1.0,430.0,1,26.5,1001.599976,460.3137207,24.35199928
2021-09-23 05:55:00,62.26190567,82.78619385,1.238095284,449.1428528,1,26.4,1001.898376,461.3132019,24.33238029
2021-09-23 06:00:00,59.79666519,81.81666565,3.400000095,458.7999878,1,26.5,1001.900024,460.5134277,24.37899971
2021-09-23 06:05:00,58.72000122,80.14099884,4.466666698,484.3333435,1,26.4,1001.900024,459.9071655,24.27499962
2021-09-23 06:10:00,58.49000168,79.04100037,5.366666794,519.0999756,1,26.5,1002.0,460.097168,24.52700043
2021-09-23 06:15:00,59.10333252,81.08200073,4.133333206,540.9333496,1,26.5,1002.198364,459.3008423,24.83699989
2021-09-23 06:20:00,57.24666595,79.83133698,3.266666651,558.2333374,1,26.4,1002.200012,459.4924622,24.82533264
2021-09-23 06:25:00,58.07666779,77.12000275,1.933333278,552.3666382,1,26.4,1002.396729,459.6973877,24.38500023
2021-09-23 06:30:00,57.22000122,78.38866425,2.566666603,549.5999756,1,26.4,1002.301636,460.6838074,24.4766674
2021-09-23 06:35:00,57.52758789,79.52137756,1.896551728,538.0689697,1,26.4,1002.299988,459.4973755,24.5410347
2021-09-23 06:40:00,58.38333511,77.04766846,1.5,536.9333496,1,26.4,1002.398376,459.2942505,24.34066582
2021-09-23 06:45:00,60.75714111,76.36214447,1.535714269,532.75,1,26.4,1002.59668,458.897644,24.29178619
2021-09-23 06:50:00,59.54000092,76.36966705,1.600000024,540.5999756,1,26.3,1002.599976,459.8873291,24.52733421
2021-09-23 06:55:00,59.11666489,74.3706665,1.833333373,562.4666748,1,26.3,1002.601624,460.467041,24.64166641
2021-09-23 07:00:00,58.5,73.47033691,1.866666675,571.2333374,1,26.4,1002.896729,459.7073059,24.64033318
2021-09-23 07:05:00,57.61000061,73.0719986,1.333333373,561.5999756,1,26.6,1003.099976,460.4838562,24.35933304
2021-09-23 07:10:00,57.33666611,72.71733093,0.933333337,544.5,1,26.5,1003.200012,460.2904968,24.21066666
2021-09-23 07:15:00,57.04333496,74.77766418,1.333333373,542.833313,1,26.5,1003.498352,459.9988403,24.47633362
2021-09-23 07:20:00,56.55666733,76.75866699,1.399999976,548.9666748,1,26.5,1003.400024,459.8972168,24.68366623
2021-09-23 07:25:00,59.0933342,74.61367035,1.700000048,569.4666748,1,26.5,1003.599121,459.4990845,24.71166611
2021-09-23 07:30:00,58.8551712,73.69207001,1.793103456,577.4483032,1,26.4,1003.601624,459.8906555,24.62137985
2021-09-23 07:35:00,58.99285889,73.63178253,1.857142806,568.1428833,1,26.4,1003.699158,459.3058472,24.67964363
2021-09-23 07:40:00,59.0,72.79366302,2.0,575.5999756,1,26.3,1003.799988,459.104126,24.76499939
2021-09-23 07:45:00,58.08666611,72.1206665,2.666666746,576.7333374,1,26.3,1003.801636,458.4978027,24.68466759
2021-09-23 07:50:00,59.25333405,72.93099976,2.400000095,578.166687,1,26.1,1003.900024,458.3028564,24.6843338
2021-09-23 07:55:00,60.55666733,77.03700256,2.099999905,572.9333496,1,26.1,1003.801636,458.4978027,24.8283329
2021-09-23 08:00:00,59.33000183,77.08233643,2.366666555,554.2333374,1,25.9,1003.900024,459.8939209,24.50399971
2021-09-23 08:05:00,59.35666656,75.04866791,2.0,545.3666382,1,25.8,1004.096619,459.4973755,24.35366631
2021-09-23 08:10:00,56.52999878,73.99866486,1.433333278,554.2666626,1,25.9,1004.198364,459.2975464,24.61300087
2021-09-23 08:15:00,56.77666855,75.07700348,1.866666675,563.7333374,1,25.6,1004.200012,459.1172485,24.72333336
2021-09-23 08:20:00,56.7620697,76.25689697,1.896551728,570.2758789,1,25.0,1004.200012,459.8939209,24.86379242
2021-09-23 08:25:00,58.67333221,76.29599762,2.066666603,559.5333252,1,25.0,1004.200012,459.3074341,24.60133362
2021-09-23 08:30:00,59.51071548,75.88428497,2.392857075,553.3214111,1,25.0,1004.400024,459.3373718,24.65357208
2021-09-23 08:35:00,58.76333237,74.98733521,2.666666746,543.833313,1,24.8,1004.698364,459.2975464,24.44633293
2021-09-23 08:40:00,58.0633316,75.8093338,2.599999905,525.4333496,1,24.3,1004.700012,458.6977539,24.37966728
2021-09-23 08:45:00,61.44666672,78.10466766,2.866666555,515.7999878,1,23.9,1004.700012,457.7047729,24.51000023
2021-09-23 08:50:00,60.16999817,76.39033508,2.866666555,516.0333252,1,24.0,1004.900024,457.3016663,24.38699913
2021-09-23 08:55:00,59.57666779,76.49766541,3.166666746,523.2333374,1,24.1,1005.099976,457.6915588,24.5189991
2021-09-23 09:00:00,58.31666565,75.46566772,3.766666651,545.4000244,1,23.8,1005.200012,457.295105,24.67466736
2021-09-23 09:05:00,61.06999969,75.15166473,3.533333302,555.4000244,1,24.0,1005.150818,457.2984009,24.69166756
2021-09-23 09:10:00,60.28275681,73.98137665,3.310344934,567.7930908,1,24.2,1005.299988,457.7014771,24.71689606
2021-09-23 09:15:00,58.90333176,74.08599854,3.5,575.0999756,1,23.8,1005.299988,457.8882141,24.62000084
2021-09-23 09:20:00,61.53928757,77.23928833,3.321428537,548.3571167,1,23.8,1005.299988,457.3050537,24.55285645
2021-09-23 09:25:00,61.20000076,74.07499695,4.166666508,536.0666504,1,24.0,1005.400024,458.4813843,24.38400078
2021-09-23 09:30:00,62.70999908,73.54233551,4.0,548.0999756,1,24.2,1005.203308,457.8980103,24.451334
2021-09-23 09:35:00,62.99666595,73.54566956,3.833333254,560.8666382,1,23.8,1005.200012,457.9013062,24.67466736
2021-09-23 09:40:00,62.02666855,73.52633667,3.666666746,562.0333252,1,23.8,1005.200012,458.8777466,24.64866638
2021-09-23 09:45:00,59.75,73.16999817,4.066666603,551.8666382,1,24.1,1005.299988,458.2912903,24.47433281
2021-09-23 09:50:00,58.04333496,72.55066681,3.666666746,552.9333496,1,24.2,1005.301636,457.6981812,24.62700081
2021-09-23 09:55:00,58.70000076,73.58533478,4.266666889,552.0999756,1,23.7,1005.299988,457.8980103,24.72266579
2021-09-23 10:00:00,63.54000092,75.09933472,3.900000095,558.3666382,1,23.9,1005.299988,458.0980225,24.79766655
2021-09-23 10:05:00,64.25517273,74.24034119,4.827586174,554.8620605,1,24.1,1005.299988,458.0947266,24.64344788
2021-09-23 10:10:00,62.05356979,74.9078598,4.892857075,556.75,3,24.4,1005.400024,457.8980103,24.61499977
2021-09-23 10:15:00,62.71333313,75.22000122,4.833333492,547.0666504,1,24.2,1005.599976,458.6977539,24.4873333
2021-09-23 10:20:00,58.95999908,72.80433655,4.5,530.2999878,2,24.1,1005.599976,459.1040344,24.50133324
2021-09-23 10:25:00,58.25666809,72.36266327,4.699999809,514.4000244,1,24.2,1005.599976,459.4973755,24.49466705
2021-09-23 10:30:00,55.52000046,75.27899933,4.733333111,504.8666687,1,24.1,1005.599976,460.0775757,24.43566704
2021-09-23 10:35:00,58.60666656,77.11533356,4.900000095,485.5666809,1,24.1,1005.599976,459.3041992,24.27466583
2021-09-23 10:40:00,62.03666687,78.24732971,4.933333397,474.7333374,1,24.1,1005.599976,457.9178162,24.2923336
2021-09-23 10:45:00,60.45000076,80.6926651,5.5,474.7666626,1,24.0,1005.400024,458.2946167,24.36833382
2021-09-23 10:50:00,62.00666809,79.3833313,6.133333206,471.0666809,1,24.0,1005.400024,458.5209961,24.24533272
