sound_pressure_level [dba],air_temperature [Celsius],pm2.5 [mu_g/m3],indoor_co2 [ppm],new_time,outdoor_relative_humidity [%],fcu_fan_speed [Hz],occupant_count [number],illuminance [lux]
52.97000122,25.75366592,4.599999905,456.3333435,2021-09-21 17:40:00,99.90000153,27.21190071,2,0.0
52.4766655,25.65699959,4.833333492,455.0666809,2021-09-21 17:45:00,99.90000153,27.21190071,2,0.0
53.22999954,25.7159996,4.833333492,453.6000061,2021-09-21 17:50:00,99.90000153,27.21190071,2,0.0
52.49285889,25.6682148,5.142857075,451.2142944,2021-09-21 17:55:00,99.90000153,27.21190071,1,0.0
52.57333374,25.60566711,5.199999809,453.2333374,2021-09-21 18:00:00,99.90000153,27.21190071,2,0.0
52.62666702,25.5466671,5.466666698,452.1666565,2021-09-21 18:05:00,99.90000153,27.21190071,2,0.0
52.45333481,25.56999969,5.400000095,450.7999878,2021-09-21 18:10:00,99.90000153,27.21190071,2,0.0
52.83333206,25.56666756,5.533333302,448.7666626,2021-09-21 18:15:00,99.90000153,27.21190071,2,0.0
52.59999847,25.59344864,5.586206913,448.379303,2021-09-21 18:20:00,99.90000153,27.21190071,2,0.0
52.3433342,25.62366676,5.566666603,450.2333374,2021-09-21 18:25:00,99.90000153,27.21190071,2,0.0
53.02666855,25.5933342,5.933333397,449.1333313,2021-09-21 18:30:00,99.90000153,27.21190071,2,0.0
52.04000092,25.58633423,6.0,447.3333435,2021-09-21 18:35:00,99.90000153,27.21190071,2,0.0
52.30333328,25.58866692,5.966666698,448.8999939,2021-09-21 18:40:00,99.90000153,27.21190071,2,0.0
52.4766655,25.60899925,5.933333397,447.1000061,2021-09-21 18:45:00,99.90000153,27.21190071,2,0.0
52.32857132,25.5803566,5.892857075,446.9642944,2021-09-21 18:50:00,99.90000153,27.21190071,2,0.0
52.68999863,25.58200073,6.300000191,447.6000061,2021-09-21 18:55:00,99.90000153,27.21190071,2,0.0
52.26666641,25.57133293,6.166666508,446.8333435,2021-09-21 19:00:00,99.90000153,27.21190071,2,0.0
52.36999893,25.57466698,6.333333492,446.8333435,2021-09-21 19:05:00,99.90000153,27.21190071,2,0.0
52.43103409,25.56103516,6.689655304,448.4137878,2021-09-21 19:10:00,99.90000153,27.21190071,2,0.0
51.93999863,25.55966759,6.833333492,450.4333191,2021-09-21 19:15:00,99.90000153,27.21190071,2,0.0
52.37666702,25.56333351,6.866666794,448.5666809,2021-09-21 19:20:00,99.90000153,27.21190071,2,0.0
52.11000061,25.60199928,7.0,447.6333313,2021-09-21 19:25:00,99.90000153,27.21190071,2,0.0
52.27666855,25.63199997,7.099999905,448.2999878,2021-09-21 19:30:00,99.90000153,27.21190071,2,0.0
52.23666763,25.72066689,7.099999905,446.4666748,2021-09-21 19:35:00,99.90000153,27.21190071,2,0.0
52.11428452,25.78107071,7.321428776,445.4642944,2021-09-21 19:40:00,99.90000153,27.21190071,2,0.0
52.18999863,25.7246666,7.566666603,444.8666687,2021-09-21 19:45:00,99.90000153,27.21190071,2,0.0
52.13666534,25.71033287,7.333333492,444.5333252,2021-09-21 19:50:00,99.90000153,27.21190071,2,0.0
51.97333145,25.77633286,7.366666794,448.3999939,2021-09-21 19:55:00,99.90000153,27.21190071,1,0.0
52.41379166,25.92034531,7.344827652,447.7241516,2021-09-21 20:00:00,99.90000153,27.21190071,2,0.0
52.29333496,25.99900055,7.099999905,448.4333191,2021-09-21 20:05:00,99.90000153,27.21190071,2,0.0
52.28333282,25.98566628,7.099999905,449.4333191,2021-09-21 20:10:00,99.90000153,27.21190071,2,0.0
52.68000031,25.87233353,7.233333111,448.5333252,2021-09-21 20:15:00,99.90000153,27.21190071,2,0.0
52.06000137,25.80999947,7.366666794,447.7000122,2021-09-21 20:20:00,99.90000153,27.21190071,2,0.0
52.25666809,25.7203331,7.433333397,448.2999878,2021-09-21 20:25:00,99.90000153,27.21190071,2,0.0
51.80714417,25.69321442,7.535714149,449.4285583,2021-09-21 20:30:00,99.90000153,27.21190071,2,0.0
52.15999985,25.72266579,7.300000191,452.6666565,2021-09-21 20:35:00,99.90000153,27.21190071,2,0.0
53.04999924,25.70366669,7.366666794,451.8999939,2021-09-21 20:40:00,99.90000153,27.21190071,2,0.0
52.27666855,25.6760006,7.0,452.0333252,2021-09-21 20:45:00,99.90000153,27.21190071,2,0.0
52.91999817,25.66433334,6.933333397,447.7333374,2021-09-21 20:50:00,99.90000153,27.21190071,2,0.0
52.46551895,25.65965462,7.103448391,446.8965454,2021-09-21 20:55:00,99.90000153,27.21190071,2,0.0
52.51666641,25.76300049,6.800000191,446.7333374,2021-09-21 21:00:00,99.90000153,27.21190071,2,0.0
53.27000046,25.98999977,6.800000191,446.5333252,2021-09-21 21:05:00,99.90000153,27.21190071,2,0.0
52.5933342,26.06500053,6.900000095,447.7333374,2021-09-21 21:10:00,99.90000153,27.21190071,2,0.0
52.50666809,26.04166603,6.300000191,445.2333374,2021-09-21 21:15:00,99.90000153,0.0,2,0.0
53.25999832,26.01033401,6.566666603,443.6000061,2021-09-21 21:20:00,99.90000153,0.0,0,0.0
53.00714111,26.04035759,6.214285851,445.3928528,2021-09-21 21:25:00,99.90000153,0.0,0,0.0
54.11666489,26.06999969,6.666666508,444.9333191,2021-09-21 21:30:00,99.90000153,0.0,0,0.0
53.47000122,26.05633354,6.233333111,445.0333252,2021-09-21 21:35:00,99.90000153,0.0,0,0.0
53.63333511,26.06066704,6.366666794,444.4333191,2021-09-21 21:40:00,99.90000153,0.0,0,0.0
53.94482803,26.08275795,6.241379261,442.1034546,2021-09-21 21:45:00,99.90000153,0.0,0,0.0
53.57333374,26.06500053,6.233333111,443.5333252,2021-09-21 21:50:00,99.90000153,0.0,0,0.0
54.31000137,26.10499954,5.833333492,443.7333374,2021-09-21 21:55:00,99.90000153,0.0,0,0.0
53.96333313,26.10899925,5.933333397,445.9333191,2021-09-21 22:00:00,99.90000153,0.0,0,0.0
54.61999893,26.08133316,5.966666698,446.3999939,2021-09-21 22:05:00,99.90000153,0.0,0,0.0
54.66128922,26.08258057,6.032258034,446.2903137,2021-09-21 22:10:00,99.90000153,0.0,0,0.0
54.7857132,26.09607124,5.785714149,443.9285583,2021-09-21 22:15:00,99.90000153,0.0,0,0.0
55.14666748,26.09933281,5.566666603,441.9333191,2021-09-21 22:20:00,99.90000153,0.0,0,0.0
55.02666855,26.14699936,5.966666698,443.7666626,2021-09-21 22:25:00,99.90000153,0.0,0,0.0
55.56999969,26.12466621,5.633333206,445.1666565,2021-09-21 22:30:00,99.90000153,0.0,0,0.0
56.04666519,26.11966705,5.766666889,444.1666565,2021-09-21 22:35:00,99.90000153,0.0,0,0.0
55.79310226,26.11793137,5.551723957,442.4827576,2021-09-21 22:40:00,99.90000153,0.0,0,0.0
55.49000168,26.09433365,5.433333397,448.3999939,2021-09-21 22:45:00,99.90000153,0.0,0,0.0
56.20666504,26.1420002,5.666666508,445.6666565,2021-09-21 22:50:00,99.90000153,0.0,0,0.0
55.37333298,26.06166649,5.633333206,445.7999878,2021-09-21 22:55:00,99.90000153,0.0,0,0.0
56.24000168,26.17499924,5.533333302,445.1666565,2021-09-21 23:00:00,99.90000153,0.0,0,0.0
55.85357285,26.0714283,5.535714149,445.3571472,2021-09-21 23:05:00,99.90000153,0.0,0,1.174999952
57.56000137,26.12666702,5.5,447.4666748,2021-09-21 23:10:00,99.90000153,0.0,0,6.170000076
57.65000153,26.15500069,5.633333206,448.1000061,2021-09-21 23:15:00,99.90000153,0.0,0,13.05333328
57.40333176,26.19300079,5.400000095,447.1333313,2021-09-21 23:20:00,99.90000153,0.0,0,20.47999954
57.16999817,26.20199966,5.366666794,450.9333191,2021-09-21 23:25:00,99.90000153,0.0,0,26.87333298
57.68620682,26.09724045,5.551723957,448.620697,2021-09-21 23:30:00,99.90000153,0.0,0,31.5
58.08000183,25.12299919,5.233333111,450.2000122,2021-09-21 23:35:00,99.90000153,0.0,0,34.82666779
57.46666718,24.39366722,4.466666698,450.5666809,2021-09-21 23:40:00,99.90000153,0.0,0,36.77666855
57.58000183,23.97966576,3.966666698,450.7999878,2021-09-21 23:45:00,99.90000153,0.0,0,40.20333481
57.14333344,23.87266731,3.733333349,449.7999878,2021-09-21 23:50:00,99.90000153,0.0,0,45.29999924
57.06551743,23.82827568,3.793103456,451.4137878,2021-09-21 23:55:00,99.90000153,0.0,0,53.93793106
58.80344772,23.9589653,3.551724195,453.379303,2021-09-22 00:00:00,99.90000153,0.0,0,66.65172577
57.60666656,23.76833344,3.400000095,456.4333191,2021-09-22 00:05:00,99.90000153,0.0,0,88.55999756
57.22333145,23.82500076,3.200000048,458.5666809,2021-09-22 00:10:00,99.90000153,0.0,0,109.6200027
58.50666809,23.97599983,3.200000048,459.3666687,2021-09-22 00:15:00,99.90000153,0.0,0,118.1833344
57.77931213,23.75034523,3.172413826,455.4482727,2021-09-22 00:20:00,99.90000153,0.0,0,117.3655167
58.18000031,23.92300034,3.066666603,455.2333374,2021-09-22 00:25:00,99.90000153,0.0,0,135.5566711
57.40999985,23.90066719,3.299999952,453.3666687,2021-09-22 00:30:00,99.90000153,0.0,0,141.6466675
56.75666809,23.69166756,3.233333349,451.2333374,2021-09-22 00:35:00,99.90000153,0.0,0,143.9366608
57.12666702,23.61366653,3.299999952,448.3333435,2021-09-22 00:40:00,99.90000153,0.0,0,137.4733276
57.23666763,23.2753334,3.233333349,444.3333435,2021-09-22 00:45:00,99.90000153,0.0,0,137.4133301
59.43214417,23.51321411,3.857142925,447.1785583,2021-09-22 00:50:00,99.90000153,0.0,0,132.3214264
58.25333405,23.5063324,3.966666698,449.5333252,2021-09-22 00:55:00,99.90000153,0.0,0,118.7366638
57.20333481,23.2203331,4.199999809,448.7333374,2021-09-22 01:00:00,99.90000153,0.0,0,87.34333038
57.57333374,23.58166695,4.433333397,450.0666809,2021-09-22 01:05:00,99.90000153,0.0,0,81.34999847
57.85333252,23.27099991,4.199999809,449.3333435,2021-09-22 01:10:00,99.90000153,0.0,0,86.65666962
56.6655159,23.23137856,4.310344696,451.3448181,2021-09-22 01:15:00,99.90000153,0.0,0,101.4551697
57.42333221,23.53133392,4.466666698,449.7333374,2021-09-22 01:20:00,99.90000153,0.0,0,133.3699951
57.47333145,23.13400078,4.300000191,451.1000061,2021-09-22 01:25:00,99.90000153,0.0,0,141.6233368
57.3433342,23.36433411,5.0,447.7333374,2021-09-22 01:30:00,99.90000153,0.0,0,143.8533325
57.09000015,23.44400024,5.066666603,449.7999878,2021-09-22 01:35:00,99.90000153,0.0,0,165.6999969
59.96071243,23.20857048,4.964285851,448.8214417,2021-09-22 01:40:00,99.90000153,0.0,0,170.4714355
59.0933342,23.57999992,4.933333397,444.2666626,2021-09-22 01:45:00,99.90000153,0.0,0,173.3033295
57.20999908,23.26300049,4.533333302,439.8666687,2021-09-22 01:50:00,99.90000153,0.0,0,177.8000031
57.0933342,23.43833351,4.533333302,435.8666687,2021-09-22 01:55:00,99.69999695,0.0,0,180.1066742
57.05333328,23.50233269,4.633333206,434.0333252,2021-09-22 02:00:00,99.69999695,0.0,0,171.8899994
57.28620529,23.23275948,4.413793087,433.3448181,2021-09-22 02:05:00,99.80002594,0.0,0,190.2620697
57.97000122,23.62166595,5.166666508,439.5333252,2021-09-22 02:10:00,100.0,0.0,0,194.9900055
57.16666794,23.45999908,5.099999905,442.2333374,2021-09-22 02:15:00,100.0,0.0,0,193.2566681
57.20000076,23.26033401,5.199999809,445.1000061,2021-09-22 02:20:00,100.0,0.0,0,190.5
56.70999908,23.6566658,5.300000191,446.3666687,2021-09-22 02:25:00,100.0,0.0,0,200.0033264
58.2321434,23.49785805,5.321428776,442.6785583,2021-09-22 02:30:00,100.0,0.0,0,199.5035706
58.54666519,23.45100021,5.099999905,443.8333435,2021-09-22 02:35:00,100.0,0.0,0,174.6866608
57.45666504,23.58033371,5.300000191,446.7333374,2021-09-22 02:40:00,100.0,0.0,0,177.593338
57.75333405,23.86633301,5.733333111,451.4333191,2021-09-22 02:45:00,100.0,0.0,0,136.9900055
58.01333237,23.70166588,6.466666698,464.8666687,2021-09-22 02:50:00,100.0,0.0,0,141.3466644
57.84666824,23.62800026,7.166666508,477.5,2021-09-22 02:55:00,100.0,0.0,0,157.4466705
57.21724319,23.70758629,8.517241478,503.9655151,2021-09-22 03:00:00,100.0,0.0,0,189.3758545
57.82333374,23.73866653,7.5,535.3666382,2021-09-22 03:05:00,100.0,0.0,0,197.7299957
57.11613083,23.74806404,6.516129017,545.4838867,2021-09-22 03:10:00,100.0,0.0,0,198.3225861
56.86666489,23.78633308,6.266666889,552.2666626,2021-09-22 03:15:00,100.0,0.0,0,197.8200073
57.84000015,23.90433311,5.633333206,553.166687,2021-09-22 03:20:00,100.0,0.0,0,194.6100006
60.59999847,23.91785622,5.0,553.25,2021-09-22 03:25:00,100.0,0.0,0,197.0214233
58.39333344,23.93199921,4.733333111,548.1333618,2021-09-22 03:30:00,100.0,0.0,0,201.6333313
57.4366684,23.95166588,4.366666794,542.9333496,2021-09-22 03:35:00,100.0,0.0,0,201.0066681
57.58000183,23.91666603,4.633333206,541.4666748,2021-09-22 03:40:00,100.0,0.0,0,201.2966614
58.19333267,23.91233253,4.433333397,538.2999878,2021-09-22 03:45:00,100.0,0.0,0,198.2566681
57.74137878,23.85827637,4.275862217,535.3103638,2021-09-22 03:50:00,100.0,0.0,0,173.4620667
58.77666855,23.86266708,4.433333397,535.2666626,2021-09-22 03:55:00,100.0,0.0,0,207.2233276
56.95666504,23.89233398,4.400000095,531.833313,2021-09-22 04:00:00,100.0,0.0,0,203.4033356
57.23333359,23.8793335,4.099999905,528.7000122,2021-09-22 04:05:00,100.0,0.0,0,189.6733398
58.71333313,23.88733292,4.233333111,530.4000244,2021-09-22 04:10:00,100.0,0.0,0,213.5366669
58.59285736,23.96535683,3.964285612,528.6071167,2021-09-22 04:15:00,100.0,0.0,0,192.4107208
58.79999924,23.96533394,3.766666651,529.0,2021-09-22 04:20:00,100.0,0.0,0,218.1799927
57.5633316,23.97266579,4.166666508,523.4000244,2021-09-22 04:25:00,100.0,0.0,0,219.5466614
57.88999939,23.98999977,3.866666555,522.833313,2021-09-22 04:30:00,100.0,0.0,0,207.5
57.20666504,23.99766731,4.566666603,522.7999878,2021-09-22 04:35:00,100.0,0.0,0,199.1233368
56.96207047,23.98999977,4.206896782,523.8620605,2021-09-22 04:40:00,100.0,0.0,0,207.3000031
58.03333282,24.02833366,4.599999905,524.0,2021-09-22 04:45:00,100.0,0.0,0,206.2700043
57.63333511,24.04633331,5.233333111,511.8666687,2021-09-22 04:50:00,100.0,0.0,0,211.2200012
57.84666824,23.84499931,4.533333302,491.6666565,2021-09-22 04:55:00,100.0,0.0,0,214.0333405
58.18999863,23.96933365,4.333333492,467.7000122,2021-09-22 05:00:00,100.0,0.0,0,217.9333344
58.48571396,24.06928635,4.035714149,451.3928528,2021-09-22 05:05:00,100.0,0.0,0,222.6499939
60.56000137,23.77933311,3.833333254,441.4666748,2021-09-22 05:10:00,100.0,0.0,0,222.0733337
58.46333313,23.7816658,3.466666698,437.0,2021-09-22 05:15:00,100.0,0.0,0,221.543335
58.16999817,24.01833344,3.466666698,429.5333252,2021-09-22 05:20:00,100.0,0.0,0,219.793335
57.52000046,24.21866608,3.133333445,426.0333252,2021-09-22 05:25:00,100.0,0.0,0,215.9233398
57.09000015,23.87866592,2.966666698,423.1666565,2021-09-22 05:30:00,100.0,0.0,0,213.9733276
58.01724243,23.76275826,2.965517282,420.4827576,2021-09-22 05:35:00,100.0,0.0,0,216.6827545
57.77666855,23.99699974,2.766666651,417.6666565,2021-09-22 05:40:00,100.0,0.0,0,220.6433258
58.13000107,24.18766594,2.766666651,418.3666687,2021-09-22 05:45:00,100.0,0.0,0,223.4133301
57.7733345,23.86066628,2.766666651,415.3666687,2021-09-22 05:50:00,100.0,0.0,0,230.3933258
57.61333466,23.76933289,2.766666651,414.2333374,2021-09-22 05:55:00,100.0,0.0,0,231.8233337
59.625,23.92785645,3.035714388,413.3214417,2021-09-22 06:00:00,100.0,0.0,0,239.7250061
59.78333282,23.54966736,3.0,415.5666809,2021-09-22 06:05:00,100.0,0.0,0,244.4100037
57.15333176,23.78700066,3.166666746,414.1666565,2021-09-22 06:10:00,100.0,0.0,0,241.0500031
57.76666641,23.75966644,3.066666603,416.7000122,2021-09-22 06:15:00,100.0,0.0,0,235.0200043
57.42666626,23.50699997,3.033333302,419.8999939,2021-09-22 06:20:00,100.0,0.0,0,237.8766632
56.78965378,23.86034393,3.275861979,421.0689697,2021-09-22 06:25:00,100.0,0.0,0,246.2551727
56.62333298,23.63199997,3.299999952,420.5666809,2021-09-22 06:30:00,100.0,0.0,0,257.3399963
57.50333405,23.80466652,3.133333445,417.1666565,2021-09-22 06:35:00,100.0,0.0,0,255.1433258
56.45000076,24.34633255,3.266666651,419.0333252,2021-09-22 06:40:00,100.0,0.0,0,258.0933228
57.54666519,24.08799934,2.599999905,420.5333252,2021-09-22 06:45:00,100.0,0.0,0,244.3099976
59.5,23.72892952,2.642857075,418.75,2021-09-22 06:50:00,100.0,0.0,0,258.3464355
59.45000076,24.0720005,2.700000048,424.4666748,2021-09-22 06:55:00,100.0,0.0,0,272.0133362
57.30333328,23.69400024,2.533333302,423.4333191,2021-09-22 07:00:00,100.0,0.0,0,262.8733215
57.57666779,23.86499977,2.266666651,421.4666748,2021-09-22 07:05:00,100.0,0.0,0,256.6600037
56.68999863,24.04100037,2.366666555,422.6666565,2021-09-22 07:10:00,100.0,0.0,0,248.6433258
56.95333481,23.66133308,2.333333254,422.6000061,2021-09-22 07:15:00,100.0,0.0,0,243.8000031
56.7620697,23.92344856,2.724138021,422.5172424,2021-09-22 07:20:00,100.0,0.0,0,243.7379303
58.14333344,23.79566574,2.866666555,419.5333252,2021-09-22 07:25:00,99.99992371,0.0,0,245.2333374
57.08333206,23.4873333,2.833333254,418.0,2021-09-22 07:30:00,99.0,0.0,0,260.6666565
58.30333328,23.89500046,3.0,416.5333252,2021-09-22 07:35:00,99.30000305,0.0,0,272.0366516
59.23571396,23.8139286,2.964285612,415.8214417,2021-09-22 07:40:00,98.90000153,0.0,0,270.2142944
59.88666534,23.68600082,3.033333302,421.2333374,2021-09-22 07:45:00,98.5,0.0,0,260.6499939
56.94666672,24.0043335,2.966666698,421.6333313,2021-09-22 07:50:00,98.09999847,0.0,0,251.8833313
56.66333389,23.74266624,3.200000048,421.0666809,2021-09-22 07:55:00,97.84999847,0.0,0,252.3200073
57.20000076,23.66366577,3.533333302,424.3333435,2021-09-22 08:00:00,97.89995575,0.0,0,244.8800049
57.38666534,24.00566673,3.633333445,430.7333374,2021-09-22 08:05:00,96.99997711,0.0,0,226.4733276
58.3344841,23.76275826,3.517241478,430.0344849,2021-09-22 08:10:00,95.29994202,0.0,0,217.8172455
57.5633316,23.65566635,3.599999905,433.4666748,2021-09-22 08:15:00,92.49993134,0.0,0,233.6733398
57.92666626,23.75399971,3.866666555,435.5666809,2021-09-22 08:20:00,89.09985352,0.0,0,248.7566681
57.00333405,23.49866676,3.966666698,437.9333191,2021-09-22 08:25:00,86.89992523,0.0,0,220.7266693
56.59310532,23.78551674,4.13793087,441.7930908,2021-09-22 08:30:00,85.19998932,0.0,0,160.4448242
62.49310303,23.46931076,4.13793087,429.1379395,2021-09-22 08:35:00,83.30000305,50.04767609,0,137.6034546
57.17666626,23.32600021,4.333333492,446.3999939,2021-09-22 08:40:00,85.30000305,49.10761642,0,147.6499939
57.38666534,23.64666748,4.599999905,455.3999939,2021-09-22 08:45:00,85.69998169,27.23092651,0,126.3666687
57.62333298,23.41633415,4.300000191,460.9666748,2021-09-22 08:50:00,86.1999588,27.21691704,0,116.796669
58.13000107,23.26199913,3.900000095,464.8333435,2021-09-22 08:55:00,85.49997711,27.21691704,0,126.5699997
57.57586288,23.36689568,3.793103456,468.0344849,2021-09-22 09:00:00,86.49983978,27.21691704,0,115.2206879
57.20666504,23.68466759,3.433333397,469.5,2021-09-22 09:05:00,85.30002594,27.21691704,0,114.7600021
56.60666656,23.33966637,3.0,467.6333313,2021-09-22 09:10:00,86.19994354,27.21691704,0,107.5866699
57.09666824,23.16300011,2.866666555,466.7000122,2021-09-22 09:15:00,87.20005035,27.21691704,0,108.5766678
56.41290283,23.44838715,3.032258034,464.6451721,2021-09-22 09:20:00,86.9000473,27.21691704,0,112.2645187
60.29642868,23.67964363,3.214285612,471.2857056,2021-09-22 09:25:00,87.40002441,27.21691704,0,114.646431
58.1866684,23.20666695,2.733333349,472.8666687,2021-09-22 09:30:00,86.69992065,27.21691704,0,116.8933334
56.66999817,23.43099976,3.166666746,468.6666565,2021-09-22 09:35:00,84.95009613,27.21691704,0,116.8700027
57.88666534,23.61700058,2.766666651,461.0666809,2021-09-22 09:40:00,85.69999695,27.21691704,0,159.1066742
57.40999985,23.6060009,2.866666555,450.5,2021-09-22 09:45:00,82.34931946,27.21691704,0,161.0366669
56.46333313,23.3433342,2.700000048,451.3666687,2021-09-22 09:50:00,78.4000473,27.21691704,0,116.0599976
56.96896362,23.60137939,2.827586174,452.8620605,2021-09-22 09:55:00,80.19994354,27.21691704,0,121.59655
56.75999832,23.76533318,2.400000095,453.7000122,2021-09-22 10:00:00,79.39992523,27.21691704,0,65.64333344
56.49333191,23.41833305,2.400000095,452.8666687,2021-09-22 10:05:00,79.10015106,27.21691704,0,54.58000183
57.60333252,23.34166718,2.433333397,452.2666626,2021-09-22 10:10:00,81.99996948,27.21691704,0,48.1866684
58.80714417,23.60499954,2.428571463,449.5714417,2021-09-22 10:15:00,80.2996521,27.21691704,0,35.19285583
60.47999954,23.57033348,2.633333445,451.2999878,2021-09-22 10:20:00,78.00017548,27.21691704,0,28.99333382
56.93333435,23.30633354,2.533333302,453.0,2021-09-22 10:25:00,79.90000916,27.21691704,0,56.79333496
55.83333206,23.39444351,2.666666746,452.0,2021-09-22 10:30:00,78.39971161,27.21691704,0,50.79999924
54.59999847,23.60666656,3.0,455.0,2021-09-22 10:35:00,77.79455566,27.21691704,0,42.5
57.89374924,23.43250084,2.6875,455.5,2021-09-22 10:40:00,78.70004272,27.21691704,0,41.41875076
57.89374924,23.43250084,2.6875,455.5,2021-09-22 10:45:00,78.70004272,27.21691704,0,41.41875076
57.89374924,23.43250084,2.6875,455.5,2021-09-22 10:50:00,78.70004272,27.21691704,0,41.41875076
57.89374924,23.43250084,2.6875,455.5,2021-09-22 10:55:00,78.70004272,27.21691704,0,41.41875076
57.89374924,23.43250084,2.6875,455.5,2021-09-22 11:00:00,78.70004272,27.21691704,0,41.41875076
59.38666534,23.4659996,3.200000048,450.7333374,2021-09-22 11:05:00,79.30001068,27.21691704,0,33.9066658
56.92666626,23.16799927,3.033333302,451.2999878,2021-09-22 11:10:00,80.01998901,27.21691704,0,33.79666519
56.90000153,23.38400078,3.033333302,450.2999878,2021-09-22 11:15:00,79.99980164,27.21691704,1,33.76333237
55.87333298,23.50733376,3.0,451.2999878,2021-09-22 11:20:00,76.99997711,27.21691704,1,33.75333405
55.45999908,23.23800087,2.933333397,448.1000061,2021-09-22 11:25:00,76.68745422,27.21691704,1,33.79333496
56.38666534,23.46366692,2.866666555,444.6666565,2021-09-22 11:30:00,77.89982605,27.21691704,1,33.8133316
57.11379242,23.52965546,2.827586174,443.1379395,2021-09-22 11:35:00,72.90828705,27.21691704,1,33.8103447
56.08333206,23.29166603,2.833333254,444.6000061,2021-09-22 11:40:00,74.64916992,27.21691704,0,33.81000137
56.61000061,23.56633377,2.833333254,443.2000122,2021-09-22 11:45:00,73.80995941,27.21691704,0,33.81000137
56.04666519,23.46999931,2.833333254,445.9333191,2021-09-22 11:50:00,70.23622131,27.21691704,0,33.79000092
56.93214417,23.24607086,2.75,450.0357056,2021-09-22 11:55:00,74.69668579,27.21691704,1,33.82143021
56.5233345,23.55066681,2.766666651,451.2333374,2021-09-22 12:00:00,73.48685455,27.21691704,1,33.7266655
55.80333328,23.49666595,2.733333349,445.0666809,2021-09-22 12:05:00,73.60002136,27.21691704,1,33.74333191
55.32333374,23.41433334,2.866666555,444.0,2021-09-22 12:10:00,75.34960175,27.21691704,1,33.74333191
55.64333344,23.56399918,2.833333254,442.3333435,2021-09-22 12:15:00,76.18675995,27.21691704,1,33.70333481
55.1866684,23.21100044,2.766666651,438.9333191,2021-09-22 12:20:00,73.32816315,27.21691704,1,33.72000122
54.58666611,23.36899948,2.700000048,436.6666565,2021-09-22 12:25:00,75.55059814,27.21691704,1,33.71666718
56.54482651,23.65689659,3.034482718,441.379303,2021-09-22 12:30:00,72.19174957,27.21691704,1,33.75517273
55.44333267,23.42499924,3.0,439.5,2021-09-22 12:35:00,72.20826721,27.21691704,1,33.93333435
55.49333191,23.55733299,2.799999952,434.9333191,2021-09-22 12:40:00,73.09590149,27.21691704,1,34.02666855
55.27666855,23.59433365,2.933333397,438.3333435,2021-09-22 12:45:00,76.9058075,27.21691704,1,34.04666519
55.56428528,23.29392815,2.928571463,439.7857056,2021-09-22 12:50:00,73.90492249,27.21691704,1,34.13214111
54.38999939,23.53066635,2.933333397,439.1666565,2021-09-22 12:55:00,72.59835052,27.21691704,1,34.0933342
54.7266655,23.64666748,3.0,441.2000122,2021-09-22 13:00:00,73.80083466,27.21691704,1,26.12333298
54.61000061,23.43333244,3.0,448.6333313,2021-09-22 13:05:00,74.02927399,27.21691704,1,0.0
54.09000015,23.62366676,3.200000048,453.9333191,2021-09-22 13:10:00,72.84255219,27.21691704,1,0.0
54.79000092,23.68566704,3.066666603,455.1333313,2021-09-22 13:15:00,78.89698029,27.21691704,1,0.0
54.53448105,23.45827675,3.103448391,453.379303,2021-09-22 13:20:00,76.86564636,27.21691704,1,0.0
54.36333466,23.6376667,3.200000048,452.2999878,2021-09-22 13:25:00,76.4016571,27.21691704,1,0.0
54.41666794,23.83399963,3.266666651,454.0333252,2021-09-22 13:30:00,75.34761047,27.21691704,1,0.0
54.34000015,24.04366684,3.400000095,457.3333435,2021-09-22 13:35:00,73.11831665,27.21691704,1,0.0
54.0,24.34000015,3.518518448,452.222229,2021-09-22 13:40:00,74.79297638,27.21691704,1,0.0
54.2733345,24.86066628,4.900000095,446.5666809,2021-09-22 13:45:00,76.77368164,27.21691704,1,0.0
53.99666595,25.14366722,5.0,443.8999939,2021-09-22 13:50:00,78.5983429,27.21691704,1,0.0
53.54666519,25.3390007,5.666666508,441.3333435,2021-09-22 13:55:00,80.69670105,27.21691704,1,0.0
54.74666595,25.45199966,5.900000095,442.1666565,2021-09-22 14:00:00,82.49339294,27.21691704,1,0.0
53.98666763,25.44266701,6.633333206,441.2666626,2021-09-22 14:05:00,82.87545013,27.21691704,1,0.0
53.88620758,25.51655197,6.827586174,440.8965454,2021-09-22 14:10:00,85.09696198,27.21691704,1,0.0
53.54333496,25.60833359,6.566666603,436.5,2021-09-22 14:15:00,82.77210999,27.21691704,1,0.0
54.23333359,25.50866699,6.966666698,441.3999939,2021-09-22 14:20:00,78.9416275,27.21691704,1,0.0
52.99677277,25.56419373,7.032258034,441.0,2021-09-22 14:25:00,79.05745697,27.21691704,0,0.0
54.17142868,25.66285706,7.071428776,438.9285583,2021-09-22 14:30:00,78.21470642,27.21691704,0,0.0
54.07666779,25.76733398,7.0,436.7333374,2021-09-22 14:35:00,80.57602692,27.21691704,0,0.0
53.88000107,25.82999992,6.933333397,434.9333191,2021-09-22 14:40:00,77.10025024,27.21691704,0,0.0
54.01333237,25.79199982,6.599999905,434.6333313,2021-09-22 14:45:00,73.29009247,27.21691704,0,0.0
53.84999847,25.76733398,6.333333492,431.7000122,2021-09-22 14:50:00,79.81942749,27.21691704,0,0.0
