Atmospheric Pressure,optimal_relative_humidity [%],air_temperature [Celsius],indoor_co2 [ppm],dry_bulb_temp [Celsius],outdoor_co2 [ppm],occupant_count [number]
54.46,62.25,28.3,523.4,27.8,484.49,35
54.67,58.79,27.92,490.07,28.1,485.69,34
54.15,56.01,27.61,466.97,28.2,485.62,29
54.24,53.8,27.39,451.97,28.2,486.49,33
55.5,52.04,27.18,439.18,28.4,486.09,19
53.31,50.68,27.09,431.7,28.7,487.28,22
52.86,50.01,26.88,426.7,28.6,486.09,18
53.61,49.17,26.73,420.13,28.7,486.89,22
55.1,49.3,26.73,415.07,28.9,488.09,21
54.92,50.11,26.8,413.57,29.1,488.49,21
55.11,50.11,26.82,412.97,29.1,488.29,18
54.91,49.87,26.82,410.77,29.4,490.88,22
55.44,51.24,26.65,410.4,29.7,492.08,23
54.86,61.62,26.3,407.17,30.0,495.08,26
54.41,60.85,26.89,408.82,29.8,492.22,30
54.37,58.02,27.66,411.57,30.1,491.69,33
54.01,58.74,28.0,412.27,30.2,491.28,39
54.44,57.67,28.21,411.97,30.2,495.08,35
54.99,57.05,28.33,412.57,30.5,492.28,30
55.02,56.48,28.44,411.63,30.7,491.88,33
55.41,56.76,28.5,413.4,31.0,493.48,36
54.96,57.03,28.54,410.97,31.3,498.08,35
54.76,56.92,28.54,411.87,31.2,499.28,27
53.27,56.93,28.57,410.48,31.5,497.48,31
53.44,57.12,28.58,410.11,31.7,499.08,29
53.6,57.31,28.54,412.33,32.0,498.87,37
53.23,57.79,28.55,410.03,31.9,497.89,38
52.94,58.06,28.55,410.17,31.8,495.69,32
53.18,58.32,28.54,412.77,31.6,494.08,35
52.79,58.46,28.58,412.13,31.6,493.48,55
53.32,58.67,28.56,412.5,31.6,499.08,48
53.07,59.0,28.54,411.37,32.1,500.88,53
52.73,59.41,28.53,412.03,32.3,498.48,51
53.28,59.76,28.52,413.6,33.2,504.68,52
53.41,60.11,28.52,413.1,32.5,500.28,50
53.53,60.41,28.49,414.39,33.2,501.08,44
53.33,60.45,28.51,415.1,33.4,507.02,50
52.94,60.77,28.51,412.7,32.9,505.48,49
53.16,61.13,28.47,412.9,33.2,504.07,41
52.83,61.13,28.48,414.4,33.4,505.68,44
52.85,61.35,28.47,418.43,33.31,506.28,37
53.08,61.66,28.43,419.2,32.6,502.88,37
52.87,61.76,28.42,418.33,33.6,509.6,38
52.17,61.92,28.43,417.77,33.6,505.68,31
52.27,62.02,28.41,416.79,33.3,500.68,35
52.21,62.2,28.41,414.07,32.9,500.08,30
52.39,62.39,28.39,413.57,33.1,498.68,35
52.57,62.62,28.37,414.33,32.9,499.08,30
52.57,62.68,28.39,417.3,32.3,495.08,35
52.63,62.97,28.37,416.8,32.6,496.88,28
52.55,63.3,28.36,415.8,32.5,500.48,32
52.51,63.57,28.34,415.07,31.7,499.08,37
51.95,63.84,28.31,415.93,32.0,501.28,31
52.05,63.77,28.32,416.63,32.1,495.68,44
52.07,63.98,28.3,418.43,32.0,498.88,47
51.66,64.04,28.3,417.52,31.9,498.88,46
52.39,64.21,28.28,417.13,32.7,502.28,47
52.06,64.33,28.28,417.4,32.5,500.28,53
52.41,64.43,28.29,419.33,32.8,499.88,44
52.43,64.6,28.25,416.67,32.7,501.28,62
52.23,64.76,28.23,415.8,32.8,502.48,56
52.23,64.87,28.23,414.37,32.2,498.48,57
52.43,65.04,28.22,415.23,33.1,501.68,57
52.25,65.14,28.22,417.03,32.9,500.48,56
52.29,65.72,28.18,418.87,33.1,500.28,51
52.25,65.78,28.17,418.5,32.8,499.68,50
52.45,65.83,28.16,417.62,33.1,501.68,40
52.26,65.82,28.17,419.37,32.9,502.88,43
52.27,66.38,28.16,414.93,32.4,504.88,47
52.23,66.0,28.16,417.83,32.4,502.08,37
52.37,66.26,28.11,418.2,32.7,501.28,42
52.21,66.7,28.1,417.53,32.4,502.48,40
52.29,66.53,28.09,417.87,33.0,500.88,44
52.19,66.8,28.08,417.67,33.0,501.48,35
52.19,66.7,28.09,419.33,32.0,500.28,39
52.1,66.99,28.04,419.24,33.1,501.68,41
52.53,67.11,28.07,418.36,33.2,501.88,42
52.08,67.88,28.02,419.57,33.6,501.28,66
51.52,67.98,28.04,417.47,33.8,504.58,62
51.61,68.02,28.02,416.5,34.2,504.68,61
51.8,68.66,27.98,415.43,33.1,508.68,57
51.42,68.11,28.04,415.9,33.1,508.24,67
51.44,68.27,28.02,415.93,33.2,503.08,60
51.56,68.52,27.97,414.9,33.1,504.68,62
51.65,69.13,27.96,409.2,33.1,505.48,58
51.43,69.72,27.89,408.87,32.2,503.47,64
51.32,69.88,27.89,408.67,32.4,500.28,64
51.52,70.1,27.92,412.47,32.7,499.88,58
51.53,70.04,27.92,413.87,32.9,501.68,44
51.46,69.49,27.98,411.5,33.0,503.68,39
51.5,69.23,27.97,412.37,33.0,503.48,49
51.49,69.37,27.97,415.37,32.4,501.86,39
51.42,69.49,27.94,415.27,32.2,501.08,43
51.42,69.66,27.95,413.87,32.7,502.28,48
51.48,69.48,28.01,413.17,32.4,499.08,42
51.48,69.78,27.94,411.73,32.65,502.48,41
51.15,69.76,27.93,412.59,32.0,497.48,42
51.44,70.22,27.9,411.4,32.0,497.08,36
51.38,70.33,27.87,411.23,32.5,501.48,39
51.41,70.28,27.88,411.17,32.1,501.28,39
51.43,70.06,27.89,411.47,31.95,500.08,43
51.32,69.98,27.88,408.33,32.0,499.48,37
51.36,70.02,27.89,409.6,32.0,498.28,35
51.38,69.97,27.89,408.37,32.0,496.08,44
51.34,70.07,27.86,409.1,31.7,494.88,36
51.38,70.03,27.88,414.03,31.8,497.88,41
51.37,70.06,27.87,414.34,31.5,493.68,43
51.21,70.05,27.88,412.43,31.7,494.28,41
51.42,70.18,27.85,412.8,31.9,496.27,37
51.38,70.18,27.9,412.87,31.8,495.48,35
51.42,70.17,27.89,409.83,31.6,494.28,39
51.36,70.22,27.88,406.0,31.7,495.08,43
51.32,70.37,27.85,406.57,31.6,493.88,45
51.33,70.36,27.84,406.8,31.4,495.28,44
51.34,70.45,27.82,411.83,31.5,492.08,41
51.42,70.39,27.83,412.4,31.3,494.48,40
51.4,70.47,27.83,411.6,31.4,493.88,36
51.1,70.64,27.81,412.44,31.5,492.48,37
51.52,70.66,27.82,412.4,31.1,492.08,43
51.36,70.68,27.82,415.83,31.5,492.88,35
51.31,70.73,27.8,415.13,31.3,488.29,40
51.3,70.92,27.75,414.0,30.8,488.68,36
51.39,70.95,27.77,411.47,30.3,485.09,35
51.35,70.96,27.76,412.67,30.0,483.09,42
51.32,71.07,27.75,410.13,29.8,481.69,42
51.35,71.12,27.74,411.93,29.8,482.29,38
51.32,71.14,27.74,413.3,29.55,478.49,44
50.99,71.11,27.75,413.71,29.3,477.69,35
51.37,71.13,27.77,413.79,29.1,476.69,35
51.3,71.12,27.77,413.23,29.1,477.69,42
51.37,71.17,27.76,413.6,29.0,476.09,43
51.34,71.2,27.74,412.5,28.9,475.89,42
51.31,71.13,27.76,411.0,28.6,475.89,45
51.37,71.21,27.77,410.8,28.5,474.74,43
51.43,71.29,27.74,413.53,28.47,475.29,43
51.3,71.27,27.74,412.53,28.4,475.49,42
51.31,71.26,27.76,410.67,28.3,474.49,35
51.32,71.39,27.72,414.03,28.3,473.29,40
51.02,71.38,27.73,414.15,28.3,474.29,38
51.55,71.5,27.76,413.07,28.3,473.89,44
51.34,71.3,27.78,417.37,28.3,473.69,43
51.31,71.3,27.77,415.47,28.3,474.09,43
51.45,71.66,27.72,416.07,28.3,473.49,41
51.38,71.54,27.75,413.53,28.1,473.49,41
51.56,71.44,27.77,411.1,28.0,472.89,35
51.4,71.64,27.7,410.07,28.0,474.49,37
51.43,71.74,27.68,411.1,28.0,472.5,36
51.42,71.68,27.7,412.07,28.0,471.69,44
51.61,71.87,27.69,412.7,28.0,472.69,38
51.62,71.46,27.79,410.1,28.0,472.49,45
51.8,71.39,27.8,409.4,28.0,472.29,36
51.6,71.65,27.75,412.17,27.9,472.28,44
51.46,71.67,27.73,410.83,28.0,471.29,39
51.53,71.68,27.73,411.07,27.9,470.72,45
51.63,71.83,27.72,413.23,27.8,469.89,45
51.72,72.02,27.73,413.53,27.8,471.89,35
51.81,72.05,27.73,413.5,27.8,471.69,41
51.91,72.25,27.73,409.9,27.8,471.32,40
52.19,72.32,27.75,410.0,27.8,471.29,35
52.51,72.48,27.71,409.9,27.8,473.86,35
51.96,72.37,27.74,412.0,27.8,471.3,39
51.83,72.31,27.77,414.2,27.8,471.29,44
52.04,72.41,27.75,414.9,27.8,471.5,41
52.07,72.53,27.74,414.8,27.8,471.5,37
51.99,72.62,27.75,415.2,27.8,471.28,41
51.98,72.52,27.77,412.93,27.8,470.92,37
52.09,72.86,27.72,411.1,27.8,471.49,38
52.05,73.07,27.7,412.2,27.6,471.1,35
51.81,73.07,27.73,414.34,27.6,471.09,38
52.87,73.04,27.72,412.93,27.7,472.07,36
52.01,73.08,27.7,414.93,27.6,471.49,44
52.28,73.13,27.67,413.2,27.6,470.69,43
52.48,74.91,27.56,409.17,27.6,471.49,53
52.53,71.72,27.05,415.47,27.5,470.12,37
52.85,68.27,26.57,415.63,27.5,470.88,37
53.17,64.82,26.27,413.57,27.55,470.91,42
53.23,61.47,26.05,412.1,27.5,472.07,30
53.18,58.96,25.84,410.87,27.5,469.73,35
52.61,57.07,25.61,408.4,27.5,470.08,28
54.06,55.54,25.4,407.36,27.5,469.49,27
53.28,54.34,25.22,403.86,27.5,470.49,28
53.52,53.35,25.09,401.87,27.5,469.11,30
53.57,52.67,24.93,402.73,27.4,469.9,28
53.24,51.99,24.84,403.7,27.4,469.69,25
53.58,51.59,24.73,400.0,27.4,469.69,24
52.84,51.41,24.65,400.0,27.4,469.44,20
53.38,51.21,24.59,400.0,27.4,469.89,18
52.9,51.05,24.51,400.1,27.4,468.73,19
53.31,51.05,24.4,400.3,27.4,466.94,20
53.57,50.99,24.36,400.0,27.4,469.3,15
53.49,50.93,24.32,400.28,27.4,470.08,19
53.31,51.02,24.24,406.47,27.3,461.23,18
53.64,50.9,24.28,405.17,27.3,469.9,22
54.0,51.3,24.33,408.33,27.3,469.11,15
52.9,51.2,24.42,412.7,27.3,469.5,28
54.37,51.23,24.44,415.47,27.3,468.7,25
55.36,51.39,24.49,422.1,27.3,469.88,16
55.9,52.68,24.46,436.0,27.3,468.53,24
61.71,53.63,24.53,450.9,27.3,468.89,17
60.35,55.88,24.65,465.89,27.3,467.93,26
56.79,57.58,24.7,468.31,27.3,469.31,28
57.27,58.94,24.72,468.4,27.3,469.09,28
54.55,59.51,24.73,463.8,27.1,469.1,26
54.42,60.01,24.78,459.77,27.1,468.89,35
53.72,60.49,24.82,449.53,27.0,468.89,33
53.89,61.13,24.78,442.83,26.9,466.92,35
53.72,60.77,24.82,442.67,26.9,468.49,27
53.12,60.17,24.77,443.33,26.9,468.47,30
52.87,60.12,24.73,433.63,26.9,468.51,33
54.36,59.62,24.77,433.57,27.0,468.29,31
54.72,59.74,24.73,440.96,27.0,468.49,27
53.73,59.77,24.72,443.24,27.0,468.3,32
59.62,59.44,24.7,444.8,27.0,468.5,33
54.56,59.25,24.73,448.13,27.0,469.68,27
55.91,58.42,24.67,451.47,27.0,468.7,28
56.18,57.68,24.49,461.1,27.0,467.69,35
53.93,57.08,24.45,465.07,27.0,468.92,35
53.55,56.68,24.42,463.53,27.0,467.7,31
54.77,55.87,24.46,465.3,26.9,467.89,31
54.39,55.51,24.35,462.2,27.0,466.89,29
59.25,54.57,24.33,458.61,27.0,468.08,17
58.39,53.69,24.42,450.28,26.9,466.9,17
54.48,52.9,24.92,487.7,26.9,467.69,26
53.27,52.98,25.01,552.77,26.9,467.69,29
54.19,52.89,25.0,602.13,26.9,468.29,24
54.93,52.81,24.95,635.13,26.9,468.68,22
54.31,52.75,24.86,664.4,26.9,466.52,17
54.38,52.24,24.95,676.17,26.9,467.67,19
54.33,52.08,24.95,682.23,26.8,467.28,18
53.59,51.35,25.11,683.87,26.8,467.49,26
53.34,51.27,25.05,691.46,26.8,467.7,15
55.86,51.6,24.97,691.14,26.8,467.68,16
54.04,51.35,24.85,674.83,26.8,467.51,21
55.89,51.02,24.8,648.97,26.8,467.48,21
54.53,50.45,24.77,602.9,26.8,465.72,20
54.96,50.82,24.63,556.1,26.8,466.91,23
53.38,52.12,24.34,521.57,26.8,467.88,16
53.01,52.95,24.17,485.57,26.8,467.29,24
53.54,53.43,24.08,454.8,26.8,466.9,19
53.67,53.9,23.98,428.73,26.8,466.7,16
54.39,54.22,24.07,422.63,26.8,466.9,17
55.33,55.16,23.98,421.14,26.7,467.49,27
56.47,54.5,24.41,423.62,26.6,466.9,23
56.12,55.38,24.33,437.73,26.7,467.48,29
56.4,55.27,24.31,439.63,26.7,466.89,29
55.47,54.66,24.45,454.07,26.7,467.7,25
55.45,54.51,24.75,513.6,26.7,467.11,20
54.83,53.8,25.06,574.53,26.7,468.07,21
53.93,53.85,25.15,644.87,26.6,466.73,28
54.07,53.01,25.29,689.07,26.7,467.65,26
54.04,52.22,25.42,728.07,26.6,467.68,21
54.08,51.5,25.5,741.44,26.7,467.88,20
54.18,51.07,25.47,753.69,26.7,467.89,27
53.86,50.95,25.38,771.17,26.7,467.29,26
53.36,50.79,25.31,781.24,26.7,468.29,22
53.57,50.23,25.4,780.73,26.7,468.48,20
53.18,50.13,25.35,776.5,26.7,466.69,21
53.32,49.89,25.35,773.7,26.7,466.51,30
54.58,49.68,25.35,778.9,26.7,467.29,22
53.43,49.87,25.16,757.93,26.7,467.5,19
54.67,50.04,24.94,720.07,26.7,467.1,30
55.25,50.0,24.74,659.64,26.7,468.69,27
55.47,50.55,24.73,611.9,26.75,468.29,19
53.74,51.46,24.63,580.86,26.8,468.48,21
53.65,52.43,24.48,536.47,26.8,467.96,25
55.46,53.44,24.33,508.4,26.8,467.69,16
54.25,54.58,24.23,504.73,26.8,467.74,24
58.09,54.86,24.2,489.43,26.8,467.99,29
57.61,54.53,24.21,483.1,26.8,467.5,29
56.02,52.72,24.76,500.13,26.8,468.36,30
54.36,53.07,24.98,572.0,26.8,467.1,15
53.72,52.63,25.13,610.38,26.8,468.3,16
55.54,52.2,25.29,650.48,26.8,467.45,15
53.67,51.95,25.3,710.0,26.8,467.85,21
53.93,51.72,25.3,736.2,26.8,467.89,27
53.93,51.18,25.41,760.7,26.84,468.69,24
53.92,50.92,25.43,770.07,26.89,468.82,16
53.68,50.63,25.47,767.33,27.0,469.49,21
54.29,50.51,25.51,768.47,27.1,470.09,18
56.23,50.49,25.46,776.43,27.12,470.1,28
53.86,50.71,25.26,721.2,27.2,471.4,28
57.8,50.85,25.15,652.3,27.2,472.64,30
58.47,50.57,25.08,611.04,27.4,472.59,28
57.23,52.83,24.93,580.52,27.4,472.09,25
55.75,55.26,24.93,557.8,27.46,472.69,25
58.87,56.87,25.15,541.43,27.6,473.68,29
58.74,59.35,25.14,531.8,27.7,473.79,31
59.17,59.56,25.42,538.57,27.85,471.51,35
60.75,60.23,25.74,543.3,28.0,477.47,27
58.97,61.07,25.68,580.43,28.0,476.69,26
58.05,60.59,25.57,546.0,28.1,477.47,28
58.47,61.15,25.43,514.57,28.0,475.12,32
58.75,67.03,24.84,494.89,28.1,476.7,40
54.99,76.06,25.19,458.03,28.15,476.5,61
54.61,78.95,25.74,438.76,28.2,475.5,58
53.18,72.75,26.58,432.03,28.1,475.11,47
53.01,70.54,27.05,432.83,28.1,474.12,38
54.24,69.19,27.42,433.48,28.05,475.48,40
54.4,68.27,27.65,433.73,27.9,473.33,45
53.46,67.58,27.84,436.87,28.0,474.44,43
54.94,67.21,27.92,437.97,28.0,475.48,43
58.04,66.94,28.03,441.27,28.1,475.49,39
61.84,67.63,28.23,451.14,28.1,476.09,38
66.22,68.69,28.36,465.37,28.2,476.1,47
61.48,68.77,28.55,468.55,28.2,476.48,42
62.44,69.86,28.57,472.37,28.2,475.11,43
61.23,71.0,28.42,474.57,28.2,476.9,39
60.6,71.9,28.31,467.1,28.2,476.52,43
62.12,72.79,28.21,460.4,28.4,477.31,39
54.14,73.41,27.94,460.17,28.5,477.1,38
53.6,73.69,27.79,469.07,28.5,479.85,41
53.47,73.89,27.68,471.67,28.6,478.51,48
53.3,73.94,27.63,474.63,28.9,482.07,40
53.28,74.01,27.58,471.32,29.2,484.07,57
52.84,73.98,27.56,471.07,29.7,489.97,62
52.66,73.94,27.56,470.76,30.2,493.69,40
52.57,73.9,27.54,471.0,30.5,493.27,42
52.4,73.98,27.49,466.8,30.6,492.72,75
52.54,73.92,27.5,471.97,30.9,494.85,56
52.65,73.99,27.46,475.9,30.6,491.2,77
52.66,73.97,27.45,474.47,29.9,487.53,67
52.34,73.95,27.43,472.83,28.9,482.9,55
52.62,73.82,27.44,473.57,29.0,481.46,60
52.91,73.81,27.42,474.29,29.1,478.71,59
52.78,73.75,27.42,469.4,29.0,479.89,55
52.37,73.65,27.42,472.97,28.8,479.09,60
52.43,73.62,27.41,470.5,29.0,479.47,60
52.32,73.6,27.4,470.23,29.2,481.08,57
52.15,73.6,27.39,468.0,29.5,484.08,48
52.18,73.63,27.39,467.1,29.5,484.28,46
52.8,73.57,27.41,469.07,29.3,484.88,39
52.59,73.64,27.39,468.83,29.3,484.48,42
52.31,73.83,27.34,470.8,29.6,483.72,39
51.69,74.07,27.3,468.61,30.1,486.7,48
52.38,73.94,27.33,467.07,29.8,488.28,41
52.13,73.98,27.33,467.14,29.8,488.67,53
51.9,73.84,27.34,466.93,30.2,490.89,47
52.22,73.82,27.34,467.63,30.7,491.69,38
51.76,73.81,27.35,468.57,30.8,494.9,38
51.93,73.9,27.32,469.97,31.0,500.29,42
52.14,73.83,27.34,468.5,31.1,502.27,45
52.12,73.97,27.3,472.3,31.7,498.86,76
51.93,73.77,27.35,470.0,31.5,500.89,56
52.35,73.97,27.3,469.17,31.7,497.87,74
53.12,74.14,27.25,469.07,31.6,499.87,73
51.89,74.09,27.27,465.5,32.0,498.46,81
51.89,74.15,27.26,464.83,32.0,499.3,77
51.94,74.25,27.25,464.17,31.3,497.67,78
51.91,74.31,27.25,464.23,31.1,498.68,69
52.61,74.4,27.22,463.77,31.5,499.69,67
51.99,74.32,27.25,468.97,32.19,500.63,67
51.77,74.3,27.26,463.6,31.8,499.11,73
52.26,74.34,27.25,462.07,31.55,501.27,77
51.88,74.37,27.24,464.3,31.8,499.08,73
51.72,74.31,27.25,464.68,30.61,498.48,71
52.29,74.31,27.26,466.0,30.8,498.42,62
51.87,74.4,27.26,465.31,30.5,493.1,57
51.98,74.34,27.28,464.67,30.6,494.09,53
51.95,74.36,27.25,462.87,30.2,495.85,61
52.04,74.26,27.26,462.53,29.8,495.66,61
51.71,73.92,27.35,463.37,29.6,490.51,38
51.74,73.97,27.31,462.6,29.7,494.86,52
51.91,74.22,27.23,461.03,29.75,494.99,51
51.9,74.19,27.23,461.23,29.83,494.56,58
51.85,74.23,27.23,460.32,29.97,493.98,49
51.8,74.14,27.26,464.37,29.75,493.11,74
51.96,74.03,27.29,461.7,30.5,491.31,66
51.89,74.0,27.27,463.66,30.1,493.08,77
52.03,74.13,27.21,460.4,30.2,494.46,80
51.94,74.03,27.24,462.07,30.9,496.02,73
51.73,73.86,27.28,460.77,31.5,497.07,64
51.68,74.14,27.23,457.73,31.2,498.49,70
51.73,74.23,27.2,457.8,30.9,495.71,66
51.61,74.15,27.22,459.4,31.1,495.49,67
51.41,74.08,27.23,459.41,31.3,497.44,76
51.63,74.28,27.23,460.97,31.5,495.75,56
51.67,74.4,27.2,462.07,31.0,496.9,51
51.53,74.14,27.23,463.0,31.6,497.09,52
51.52,74.3,27.17,463.77,31.4,496.7,47
51.63,74.18,27.21,462.23,31.6,497.68,52
51.48,74.26,27.2,466.47,31.3,496.75,57
51.6,74.51,27.19,464.27,31.7,497.49,49
51.52,74.67,27.2,460.23,32.2,498.94,60
51.45,74.82,27.18,456.97,32.0,499.92,54
51.55,75.04,27.17,459.13,31.6,499.71,54
51.24,74.96,27.19,461.46,31.7,498.1,47
51.82,74.97,27.2,463.5,31.6,498.51,54
51.52,75.03,27.2,459.9,31.21,499.87,50
51.55,75.21,27.16,457.4,30.5,497.26,51
51.69,75.09,27.17,457.37,30.2,493.25,54
51.54,74.9,27.22,457.47,30.6,491.28,52
51.51,74.79,27.25,457.67,30.6,489.09,49
51.53,74.77,27.23,458.77,30.3,493.2,48
51.53,74.86,27.21,459.63,30.5,490.67,47
51.53,74.9,27.19,460.67,30.4,493.67,50
51.38,75.01,27.18,458.25,30.6,492.45,54
51.54,75.12,27.15,458.43,30.3,492.48,52
51.57,75.18,27.12,457.1,30.59,492.09,61
51.46,75.12,27.17,455.83,30.6,492.27,55
51.55,75.12,27.17,455.37,30.7,493.46,57
51.54,75.06,27.17,456.8,31.0,492.51,53
51.53,75.12,27.16,456.43,30.8,490.49,61
51.47,75.09,27.16,453.73,30.3,490.25,51
51.5,75.1,27.15,452.83,30.0,484.72,56
51.64,75.15,27.13,458.1,29.7,467.35,57
51.29,75.06,27.15,451.25,29.5,479.99,48
51.49,74.96,27.16,425.77,29.5,479.3,47
51.5,74.92,27.16,450.93,29.4,479.87,57
51.5,74.94,27.14,457.86,29.3,479.49,56
51.51,74.98,27.13,458.57,29.3,478.48,56
51.51,74.98,27.13,458.97,29.3,478.28,46
51.51,74.86,27.15,459.03,29.3,477.71,46
51.47,74.71,27.19,460.1,29.3,477.66,59
51.46,75.15,27.14,458.33,29.3,477.67,56
51.45,75.55,27.1,459.2,29.2,476.89,45
51.48,75.28,27.12,457.37,29.2,477.08,46
51.26,75.02,27.16,457.21,29.2,476.88,45
51.46,75.24,27.14,454.97,29.4,477.67,45
51.35,75.42,27.1,454.97,29.5,476.64,53
51.49,75.33,27.11,455.59,29.5,477.67,50
51.42,75.44,27.09,456.03,29.6,476.9,50
51.56,75.3,27.11,460.57,29.3,475.91,60
51.51,75.36,27.13,457.93,29.1,476.49,55
51.48,75.1,27.15,454.97,29.0,474.34,46
51.53,75.3,27.13,455.87,28.9,475.9,54
51.44,75.13,27.15,456.37,28.8,475.87,45
51.19,75.36,27.13,458.64,28.6,474.92,57
51.46,75.66,27.11,460.03,28.6,474.69,52
51.56,75.88,27.09,456.7,28.5,475.86,49
51.57,75.97,27.09,454.48,28.5,474.09,51
51.46,75.98,27.1,455.83,28.4,474.39,51
51.53,75.91,27.11,455.47,28.3,473.5,49
51.62,75.51,27.16,456.93,28.3,474.08,58
51.59,75.65,27.14,455.47,28.3,472.11,58
51.76,75.77,27.14,456.57,28.1,473.31,53
51.55,75.77,27.17,456.0,28.1,475.46,49
51.32,75.92,27.14,454.68,28.0,472.88,50
51.88,75.89,27.12,454.5,27.9,472.29,52
51.69,76.12,27.09,455.1,27.8,471.79,56
51.67,75.98,27.1,455.45,27.8,471.88,51
51.94,75.82,27.15,456.53,27.8,471.63,50
51.79,75.9,27.13,454.13,27.8,470.3,46
51.7,76.07,27.1,451.5,27.6,471.31,60
51.64,75.92,27.12,454.17,27.7,470.91,58
51.79,75.8,27.16,455.4,27.7,470.71,56
52.0,76.07,27.13,453.4,27.7,471.68,52
51.85,76.12,27.1,457.07,27.7,471.7,57
52.24,76.05,27.12,419.61,27.6,470.69,56
51.91,76.15,27.09,445.27,27.5,470.69,60
51.91,76.1,27.1,450.97,27.5,471.48,58
52.04,75.96,27.13,452.38,27.6,470.69,59
52.18,76.01,27.12,451.97,27.5,470.49,59
51.98,75.89,27.14,451.83,27.5,469.72,47
52.01,75.96,27.13,451.57,27.6,470.49,58
52.17,75.93,27.12,451.8,27.6,471.11,50
52.02,76.13,27.09,450.17,27.5,471.68,60
52.16,75.9,27.14,450.37,27.5,470.6,57
54.03,75.96,27.13,449.07,27.5,471.49,57
52.14,75.86,27.15,447.83,27.6,470.51,59
52.75,75.93,27.13,447.43,27.6,471.11,53
52.42,76.05,27.1,448.45,27.6,471.49,54
52.3,76.01,27.11,448.17,27.5,471.88,54
52.69,76.14,27.09,450.07,27.5,470.29,51
53.01,76.31,27.06,449.03,27.5,470.69,47
53.81,76.32,27.08,448.87,27.5,470.3,59
53.37,76.56,27.06,448.33,27.5,470.11,56
53.36,76.68,27.06,446.4,27.6,469.31,55
54.58,76.63,27.05,446.5,27.7,471.67,45
54.92,76.81,27.03,447.07,27.7,471.11,60
54.65,76.78,27.06,448.13,27.7,471.3,51
54.16,76.63,27.1,447.73,27.6,470.7,47
52.69,76.44,27.14,448.69,27.5,470.89,50
53.15,76.43,27.15,447.97,27.5,470.29,49
53.71,76.44,27.16,450.73,27.4,470.11,46
54.33,76.21,27.22,450.77,27.4,470.68,45
53.74,76.07,27.27,452.3,27.3,470.1,49
53.14,75.78,27.31,450.23,27.3,468.72,55
54.67,75.86,27.28,447.48,27.4,470.09,55
55.65,75.85,27.28,448.41,27.4,469.89,56
54.85,75.85,27.28,447.2,27.4,470.49,46
54.59,75.86,27.27,451.17,27.4,469.69,47
54.72,75.95,27.23,448.76,27.4,470.5,46
54.59,75.94,27.25,446.87,27.3,470.48,56
54.21,76.05,27.21,447.63,27.3,470.11,54
54.37,75.92,27.25,447.83,27.3,469.49,51
54.31,76.13,27.19,445.63,27.1,469.12,52
54.3,76.19,27.19,446.2,27.1,469.69,53
53.93,76.13,27.2,446.6,27.0,469.89,60
55.09,76.09,27.2,444.79,27.0,469.08,59
54.89,76.04,27.21,445.73,26.9,468.31,52
54.55,76.09,27.21,447.4,26.9,467.33,55
54.24,76.23,27.19,446.9,26.9,468.48,59
53.67,75.98,27.25,445.37,26.9,467.69,54
53.24,75.94,27.24,447.13,26.9,468.3,54
54.0,75.98,27.23,445.33,26.8,468.89,59
53.68,75.93,27.25,445.33,26.8,467.69,54
53.43,75.94,27.23,444.2,26.8,467.29,58
52.56,75.92,27.23,446.07,26.8,467.51,58
52.62,75.95,27.23,448.5,26.8,467.29,46
52.66,75.72,27.28,450.5,26.8,467.69,57
52.85,75.62,27.3,451.53,26.8,468.46,48
52.95,75.72,27.27,450.97,26.6,466.89,58
54.01,75.81,27.25,446.86,26.6,467.08,46
54.39,75.69,27.27,447.27,26.5,466.52,52
55.15,75.73,27.27,447.6,26.6,468.09,48
54.59,75.72,27.27,445.23,26.5,466.15,49
56.84,75.79,27.24,447.7,26.6,466.7,46
62.89,75.81,27.32,453.27,26.6,466.48,58
60.95,76.15,27.37,470.46,26.6,467.28,51
55.25,77.23,27.1,481.2,26.6,467.29,59
54.24,77.78,26.95,485.87,26.6,468.06,56
54.15,78.09,26.86,484.63,26.7,467.49,50
53.94,78.28,26.82,485.41,26.7,466.89,47
53.94,78.38,26.8,491.63,26.7,467.59,48
54.12,78.35,26.8,491.53,26.7,467.34,53
53.93,77.81,26.95,484.77,26.7,467.7,60
54.44,77.29,27.09,483.63,26.7,468.24,59
54.69,76.97,27.16,485.4,26.7,467.9,48
54.66,76.85,27.19,484.17,26.7,468.89,55
55.97,76.62,27.28,481.68,26.7,468.49,45
54.79,76.73,27.28,481.17,26.7,467.7,51
54.05,76.87,27.27,482.63,26.7,468.29,57
53.69,76.65,27.3,483.6,26.7,466.9,57
52.93,76.45,27.32,482.69,26.7,467.1,55
52.24,76.48,27.32,480.0,26.7,467.7,57
52.74,76.37,27.34,479.43,26.6,467.89,47
53.04,76.42,27.33,482.23,26.6,467.5,57
53.55,76.41,27.33,480.6,26.6,467.69,49
54.52,76.2,27.4,480.1,26.6,466.29,45
54.3,76.41,27.41,477.25,26.6,467.09,50
53.95,76.28,27.42,478.2,26.6,467.88,57
53.18,76.09,27.47,476.97,26.6,466.91,56
52.36,75.96,27.48,476.17,26.7,467.3,49
52.17,75.73,27.53,478.93,26.7,469.06,59
53.17,75.79,27.54,476.6,26.7,469.07,55
